program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital
TRN104,GENERAL AVIATION,TRN,TRN,Operating,B,2026,19811421.0,,,,Transportation,,,Special Funds,19.811421,False
TRN111,HILO INTERNATIONAL AIRPORT,TRN,TRN,Capital Improvement,N,2026,1000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.001,True
TRN111,HILO INTERNATIONAL AIRPORT,TRN,TRN,Operating,B,2026,26440201.0,,,,Transportation,,,Special Funds,26.440201,False
TRN111,HILO INTERNATIONAL AIRPORT,TRN,TRN,Capital Improvement,E,2026,26000000.0,,,,Transportation,,,Revenue Bond Funds,26.0,True
TRN114,ELLISON ONIZUKA KONA INTERNATIONAL AIRPORT AT KEAHOLE,TRN,TRN,Capital Improvement,E,2026,137045000.0,,,,Transportation,,,Revenue Bond Funds,137.045,True
TRN114,ELLISON ONIZUKA KONA INTERNATIONAL AIRPORT AT KEAHOLE,TRN,TRN,Capital Improvement,N,2026,10000000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,10.0,True
TRN114,ELLISON ONIZUKA KONA INTERNATIONAL AIRPORT AT KEAHOLE,TRN,TRN,Operating,B,2026,34282904.0,,,,Transportation,,,Special Funds,34.282904,False
TRN116,WAIMEA-KOHALA AIRPORT,TRN,TRN,Operating,B,2026,1338058.0,,,,Transportation,,,Special Funds,1.338058,False
TRN118,UPOLU AIRPORT,TRN,TRN,Operating,B,2026,51100.0,,,,Transportation,,,Special Funds,0.0511,False
TRN131,KAHULUI AIRPORT,TRN,TRN,Operating,B,2026,52283111.0,,,,Transportation,,,Special Funds,52.283111,False
TRN131,KAHULUI AIRPORT,TRN,TRN,Capital Improvement,E,2026,52250000.0,,,,Transportation,,,Revenue Bond Funds,52.25,True
TRN131,KAHULUI AIRPORT,TRN,TRN,Capital Improvement,N,2026,5000000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,5.0,True
TRN133,HANA AIRPORT,TRN,TRN,Operating,B,2026,762108.0,,,,Transportation,,,Special Funds,0.762108,False
TRN135,KAPALUA AIRPORT,TRN,TRN,Operating,B,2026,3133189.0,,,,Transportation,,,Special Funds,3.133189,False
TRN141,MOLOKAI AIRPORT,TRN,TRN,Capital Improvement,E,2026,6230000.0,,,,Transportation,,,Revenue Bond Funds,6.23,True
TRN141,MOLOKAI AIRPORT,TRN,TRN,Capital Improvement,N,2026,2000000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,2.0,True
TRN141,MOLOKAI AIRPORT,TRN,TRN,Operating,B,2026,3993273.0,,,,Transportation,,,Special Funds,3.993273,False
TRN143,KALAUPAPA AIRPORT,TRN,TRN,Operating,B,2026,520929.0,,,,Transportation,,,Special Funds,0.520929,False
TRN151,LANAI AIRPORT,TRN,TRN,Operating,B,2026,4575622.0,,,,Transportation,,,Special Funds,4.575622,False
TRN161,LIHUE AIRPORT,TRN,TRN,Operating,B,2026,32974694.0,,,,Transportation,,,Special Funds,32.974694,False
TRN161,LIHUE AIRPORT,TRN,TRN,Capital Improvement,E,2026,9225000.0,,,,Transportation,,,Revenue Bond Funds,9.225,True
TRN161,LIHUE AIRPORT,TRN,TRN,Capital Improvement,N,2026,1000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.001,True
TRN163,PORT ALLEN AIRPORT,TRN,TRN,Operating,B,2026,1841.0,,,,Transportation,,,Special Funds,0.001841,False
TRN195,AIRPORTS ADMINISTRATION,TRN,TRN,Capital Improvement,B,2026,7500000.0,,,,Transportation,,,Special Funds,7.5,True
TRN195,AIRPORTS ADMINISTRATION,TRN,TRN,Capital Improvement,X,2026,301200000.0,,,,Transportation,,Investment Capital - Fund Type: X,Other Funds,301.2,True
TRN195,AIRPORTS ADMINISTRATION,TRN,TRN,Capital Improvement,E,2026,294381000.0,,,,Transportation,,Investment Capital - Fund Type: E,Revenue Bond Funds,294.381,True
TRN195,AIRPORTS ADMINISTRATION,TRN,TRN,Operating,B,2026,476268398.0,,,,Transportation,,,Special Funds,476.268398,False
TRN195,AIRPORTS ADMINISTRATION,TRN,TRN,Capital Improvement,N,2026,1802000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,1.802,True
TRN301,HONOLULU HARBOR,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN301,HONOLULU HARBOR,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN301,HONOLULU HARBOR,TRN,TRN,Capital Improvement,B,2026,24992000.0,,,,Transportation,,,Special Funds,24.992,True
TRN301,HONOLULU HARBOR,TRN,TRN,Operating,B,2026,33294730.0,,,,Transportation,,,Special Funds,33.29473,False
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,TRN,Capital Improvement,B,2026,4000.0,,,,Transportation,,,Special Funds,0.004,True
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,TRN,Operating,B,2026,2258009.0,,,,Transportation,,,Special Funds,2.258009,False
TRN303,KALAELOA BARBERS POINT HARBOR,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN311,HILO HARBOR,TRN,TRN,Operating,B,2026,4733388.0,,,,Transportation,,,Special Funds,4.733388,False
TRN311,HILO HARBOR,TRN,TRN,Capital Improvement,B,2026,4000.0,,,,Transportation,,,Special Funds,0.004,True
TRN311,HILO HARBOR,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN311,HILO HARBOR,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN313,KAWAIHAE HARBOR,TRN,TRN,Operating,B,2026,2585678.0,,,,Transportation,,,Special Funds,2.585678,False
TRN331,KAHULUI HARBOR,TRN,TRN,Operating,B,2026,6732925.0,,,,Transportation,,,Special Funds,6.732925,False
TRN331,KAHULUI HARBOR,TRN,TRN,Capital Improvement,B,2026,4000.0,,,,Transportation,,,Special Funds,0.004,True
TRN331,KAHULUI HARBOR,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN331,KAHULUI HARBOR,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN333,HANA HARBOR,TRN,TRN,Operating,B,2026,13519.0,,,,Transportation,,,Special Funds,0.013519,False
TRN341,KAUNAKAKAI HARBOR,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN341,KAUNAKAKAI HARBOR,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN341,KAUNAKAKAI HARBOR,TRN,TRN,Capital Improvement,B,2026,4000.0,,,,Transportation,,,Special Funds,0.004,True
TRN341,KAUNAKAKAI HARBOR,TRN,TRN,Operating,B,2026,834558.0,,,,Transportation,,,Special Funds,0.834558,False
TRN351,KAUMALAPAU HARBOR,TRN,TRN,Capital Improvement,B,2026,4000.0,,,,Transportation,,,Special Funds,0.004,True
TRN351,KAUMALAPAU HARBOR,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN351,KAUMALAPAU HARBOR,TRN,TRN,Operating,B,2026,514295.0,,,,Transportation,,,Special Funds,0.514295,False
TRN351,KAUMALAPAU HARBOR,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN361,NAWILIWILI HARBOR,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN361,NAWILIWILI HARBOR,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN361,NAWILIWILI HARBOR,TRN,TRN,Capital Improvement,B,2026,9992000.0,,,,Transportation,,,Special Funds,9.992,True
TRN361,NAWILIWILI HARBOR,TRN,TRN,Operating,B,2026,4579638.0,,,,Transportation,,,Special Funds,4.579638,False
TRN363,PORT ALLEN HARBOR,TRN,TRN,Operating,B,2026,255870.0,,,,Transportation,,,Special Funds,0.25587,False
TRN395,HARBORS ADMINISTRATION,TRN,TRN,Capital Improvement,N,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,0.004,True
TRN395,HARBORS ADMINISTRATION,TRN,TRN,Capital Improvement,R,2026,4000.0,,,,Transportation,,Investment Capital - Fund Type: R,Private Contributions,0.004,True
TRN395,HARBORS ADMINISTRATION,TRN,TRN,Operating,N,2026,25000000.0,,,,Transportation,,,Federal Funds,25.0,False
TRN395,HARBORS ADMINISTRATION,TRN,TRN,Operating,B,2026,122924440.0,,,,Transportation,,,Special Funds,122.92444,False
TRN395,HARBORS ADMINISTRATION,TRN,TRN,Capital Improvement,B,2026,17492000.0,,,,Transportation,,,Special Funds,17.492,True
TRN501,OAHU HIGHWAYS,TRN,TRN,Operating,B,2026,97979039.0,,,,Transportation,,,Special Funds,97.979039,False
TRN501,OAHU HIGHWAYS,TRN,TRN,Capital Improvement,C,2026,5445000.0,,,,Transportation,,,General Obligation Bond Fund,5.445,True
TRN501,OAHU HIGHWAYS,TRN,TRN,Capital Improvement,E,2026,14898000.0,,,,Transportation,,Investment Capital - Fund Type: E,Revenue Bond Funds,14.898,True
TRN501,OAHU HIGHWAYS,TRN,TRN,Capital Improvement,N,2026,22134000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,22.134,True
TRN511,HAWAII HIGHWAYS,TRN,TRN,Operating,B,2026,25508570.0,,,,Transportation,,,Special Funds,25.50857,False
TRN511,HAWAII HIGHWAYS,TRN,TRN,Capital Improvement,E,2026,4500000.0,,,,Transportation,,,Revenue Bond Funds,4.5,True
TRN511,HAWAII HIGHWAYS,TRN,TRN,Capital Improvement,S,2026,1000000.0,,,,Transportation,,Investment Capital - Fund Type: S,County Funds,1.0,True
TRN531,MAUI HIGHWAYS,TRN,TRN,Capital Improvement,B,2026,1000000.0,,,,Transportation,,,Special Funds,1.0,True
TRN531,MAUI HIGHWAYS,TRN,TRN,Capital Improvement,E,2026,5000000.0,,,,Transportation,,Investment Capital - Fund Type: E,Revenue Bond Funds,5.0,True
TRN531,MAUI HIGHWAYS,TRN,TRN,Capital Improvement,N,2026,4001000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,4.001,True
TRN531,MAUI HIGHWAYS,TRN,TRN,Operating,B,2026,28978093.0,,,,Transportation,,,Special Funds,28.978093,False
TRN561,KAUAI HIGHWAYS,TRN,TRN,Operating,B,2026,15191701.0,,,,Transportation,,,Special Funds,15.191701,False
TRN561,KAUAI HIGHWAYS,TRN,TRN,Capital Improvement,E,2026,1000000.0,,,,Transportation,,,Revenue Bond Funds,1.0,True
TRN561,KAUAI HIGHWAYS,TRN,TRN,Capital Improvement,N,2026,4000000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,4.0,True
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Operating,A,2026,20000000.0,,,,Transportation,,,General Funds,20.0,False
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Operating,B,2026,229186637.0,,,,Transportation,,,Special Funds,229.186637,False
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Capital Improvement,E,2026,156684000.0,,,,Transportation,,Investment Capital - Fund Type: E,Revenue Bond Funds,156.684,True
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Operating,N,2026,15763634.0,,,,Transportation,,,Federal Funds,15.763634,False
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Capital Improvement,B,2026,22721000.0,,,,Transportation,,,Special Funds,22.721,True
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Capital Improvement,C,2026,1000000.0,,,,Transportation,,Investment Capital - Fund Type: C,General Obligation Bond Fund,1.0,True
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Capital Improvement,S,2026,700000.0,,,,Transportation,,Investment Capital - Fund Type: S,County Funds,0.7,True
TRN595,HIGHWAYS ADMINISTRATION,TRN,TRN,Capital Improvement,N,2026,614705000.0,,,,Transportation,,Investment Capital - Fund Type: N,Federal Funds,614.705,True
TRN597,HIGHWAYS SAFETY,TRN,TRN,Operating,P,2026,1214379.0,,,,Transportation,,,Other Federal Funds,1.214379,False
TRN597,HIGHWAYS SAFETY,TRN,TRN,Operating,N,2026,6495670.0,,,,Transportation,,,Federal Funds,6.49567,False
TRN597,HIGHWAYS SAFETY,TRN,TRN,Operating,B,2026,12319296.0,,,,Transportation,,,Special Funds,12.319296,False
TRN695,ALOHA TOWER DEVELOPMENT CORPORATION,TRN,TRN,Operating,B,2026,1842580.0,,,,Transportation,,,Special Funds,1.84258,False
TRN995,GENERAL ADMINISTRATION,TRN,TRN,Operating,R,2026,743067.0,,,,Transportation,,,Private Contributions,0.743067,False
TRN995,GENERAL ADMINISTRATION,TRN,TRN,Operating,N,2026,12784696.0,,,,Transportation,,,Federal Funds,12.784696,False
TRN995,GENERAL ADMINISTRATION,TRN,TRN,Operating,B,2026,33851577.0,,,,Transportation,,,Special Funds,33.851577,False
TRN995,GENERAL ADMINISTRATION,TRN,TRN,Operating,A,2026,350000.0,,,,Transportation,,,General Funds,0.35,False
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,UOH,Capital Improvement,E,2026,30750000.0,,,,Education,,Investment Capital - Fund Type: E,Revenue Bond Funds,30.75,True
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,UOH,Capital Improvement,C,2026,59750000.0,,,,Education,,,General Obligation Bond Fund,59.75,True
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,UOH,Operating,W,2026,65569059.0,,,,Education,,,Revolving Funds,65.569059,False
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,UOH,Operating,N,2026,6873565.0,,,,Education,,,Federal Funds,6.873565,False
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,UOH,Operating,B,2026,361552962.0,,,,Education,,,Special Funds,361.552962,False
UOH100,"UNIVERSITY OF HAWAII, MANOA",UOH,UOH,Operating,A,2026,290419091.0,,,,Education,,,General Funds,290.419091,False
UOH110,"UNIVERSITY OF HAWAII, JOHN A. BURNS SCHOOL OF MEDICINE",UOH,UOH,Operating,B,2026,28917688.0,,,,Education,,,Special Funds,28.917688,False
UOH110,"UNIVERSITY OF HAWAII, JOHN A. BURNS SCHOOL OF MEDICINE",UOH,UOH,Operating,W,2026,8010453.0,,,,Education,,,Revolving Funds,8.010453,False
UOH110,"UNIVERSITY OF HAWAII, JOHN A. BURNS SCHOOL OF MEDICINE",UOH,UOH,Operating,A,2026,27613321.0,,,,Education,,,General Funds,27.613321,False
UOH115,"UNIVERSITY OF HAWAII, CANCER CENTER",UOH,UOH,Operating,A,2026,3797693.0,,,,Education,,,General Funds,3.797693,False
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,UOH,Capital Improvement,C,2026,15000000.0,,,,Education,,,General Obligation Bond Fund,15.0,True
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,UOH,Operating,W,2026,7489592.0,,,,Education,,,Revolving Funds,7.489592,False
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,UOH,Operating,N,2026,443962.0,,,,Education,,,Federal Funds,0.443962,False
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,UOH,Operating,B,2026,44435015.0,,,,Education,,,Special Funds,44.435015,False
UOH210,"UNIVERSITY OF HAWAII, HILO",UOH,UOH,Operating,A,2026,50610150.0,,,,Education,,,General Funds,50.61015,False
UOH220,SMALL BUSINESS DEVELOPMENT,UOH,UOH,Operating,A,2026,978941.0,,,,Education,,,General Funds,0.978941,False
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,UOH,Operating,W,2026,2097704.0,,,,Education,,,Revolving Funds,2.097704,False
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,UOH,Operating,A,2026,23838504.0,,,,Education,,,General Funds,23.838504,False
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,UOH,Capital Improvement,C,2026,6500000.0,,,,Education,,,General Obligation Bond Fund,6.5,True
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,UOH,Operating,N,2026,802037.0,,,,Education,,,Federal Funds,0.802037,False
UOH700,"UNIVERSITY OF HAWAII, WEST OAHU",UOH,UOH,Operating,B,2026,22028269.0,,,,Education,,,Special Funds,22.028269,False
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,UOH,Operating,B,2026,75650296.0,,,,Education,,,Special Funds,75.650296,False
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,UOH,Capital Improvement,C,2026,45000000.0,,,,Education,,,General Obligation Bond Fund,45.0,True
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,UOH,Operating,W,2026,31826332.0,,,,Education,,,Revolving Funds,31.826332,False
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,UOH,Operating,N,2026,4428296.0,,,,Education,,,Federal Funds,4.428296,False
UOH800,"UNIVERSITY OF HAWAII, COMMUNITY COLLEGES",UOH,UOH,Operating,A,2026,192200937.0,,,,Education,,,General Funds,192.200937,False
UOH881,AQUARIA,UOH,UOH,Operating,B,2026,3517717.0,,,,Culture and Recreation,,,Special Funds,3.517717,False
UOH881,AQUARIA,UOH,UOH,Operating,A,2026,919917.0,,,,Culture and Recreation,,,General Funds,0.919917,False
UOH881,AQUARIA,UOH,UOH,Capital Improvement,C,2026,1702000.0,,,,Culture and Recreation,,,General Obligation Bond Fund,1.702,True
UOH881,AQUARIA,UOH,UOH,Operating,W,2026,996530.0,,,,Culture and Recreation,,,Revolving Funds,0.99653,False
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,UOH,Capital Improvement,C,2026,50504000.0,,,,Education,,,General Obligation Bond Fund,50.504,True
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,UOH,Operating,W,2026,18501700.0,,,,Education,,,Revolving Funds,18.5017,False
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,UOH,Operating,N,2026,1094875.0,,,,Education,,,Federal Funds,1.094875,False
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,UOH,Operating,B,2026,24242602.0,,,,Education,,,Special Funds,24.242602,False
UOH900,"UNIVERSITY OF HAWAII, SYSTEMWIDE SUPPORT",UOH,UOH,Operating,A,2026,65093776.0,,,,Education,,,General Funds,65.093776,False
